ContractPVCName,ResidenceBuildingTypeCode,MonthlyDeviceNumber,TotalOctetReceived,TotalOctetTransmitted,Gender,ReAgreementYesNo,TransferYesNo,WifiSubscriptionYesNo,SalesSmallYesNo,InternetCount,WingsCount,MaxServiceAfscrbPassoverPeriod,MinAgreementExpirationRemainingMonthCount,MaxGeneralConsultationCount,MaxQualityConsultationCount,MaxTermConsultationCount,MaxSaleConsultationCount,MaxFeeConsultationCount,MaxEtcConsultationCount,InternetProductName,AgeGroup,iptv_yn
경기,아파트,0,0,0,M,Y,N,N,N,0,0,85,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,117,0,0,0,0,0,0,0,Unknown,60대,Y
경기,일반건물,0,0,0,F,N,N,N,N,0,0,13,24,0,0,0,0,0,0,Unknown,30대,Y
서울,아파트,0,0,0,F,N,N,N,N,0,0,80,0,0,0,0,0,0,0,Unknown,50대,Y
서울,공동주택,0,0,0,M,N,N,N,N,0,0,9,28,0,0,0,0,0,0,Unknown,40대,Y
서울,단독주택,0,0,0,M,N,N,N,N,0,0,54,0,0,0,0,0,0,0,Unknown,20대,Y
충남,아파트,0,0,0,F,N,N,N,N,0,0,96,0,0,0,0,0,0,0,Unknown,60대,Y
인천,아파트,0,0,0,M,N,N,N,Unknown,0,0,153,0,0,0,0,0,0,0,Unknown,20대,Y
경북,아파트,0,0,0,F,N,N,N,N,0,0,156,0,0,0,0,0,0,0,Unknown,50대,Y
부산,단독주택,0,0,0,M,Y,N,N,N,0,0,124,0,0,1,0,0,0,0,Unknown,40대,Y
인천,단독주택,0,0,0,M,Y,N,N,N,0,0,63,0,0,0,0,0,0,0,Unknown,50대,Y
서울,공동주택,0,0,0,F,N,N,N,N,0,0,71,0,0,0,0,0,0,0,Unknown,70대,Y
경남,단독주택,0,0,0,M,N,N,N,N,0,0,35,2,0,0,0,0,0,0,Unknown,40대,Y
경기,단독주택,0,0,0,F,N,Y,N,Y,1,0,52,0,0,0,0,0,0,0,광랜,50대,N
인천,공동주택,0,0,0,M,N,N,N,N,0,0,1,36,0,0,0,0,0,0,Unknown,40대,Y
대구,단독주택,0,0,0,F,Y,N,N,N,0,0,104,15,0,0,0,0,0,0,Unknown,40대,Y
부산,아파트,0,0,0,M,N,N,N,N,0,0,47,0,0,0,0,0,0,0,Unknown,80대,Y
서울,공동주택,0,0,0,F,N,N,N,N,0,0,10,27,0,0,0,0,0,0,Unknown,30대,Y
서울,일반건물,0,0,0,M,N,N,N,N,0,0,23,14,0,0,0,0,0,0,Unknown,70대,Y
울산,아파트,0,0,0,M,N,N,N,N,0,0,51,0,0,0,0,0,0,0,Unknown,30대,Y
서울,공동주택,0,0,0,Unknown,N,Y,N,N,1,0,17,21,0,0,0,0,0,0,광랜,30대,Y
경북,아파트,0,0,0,F,N,N,N,N,0,0,119,0,0,0,0,0,0,0,Unknown,40대,Y
세종,아파트,0,0,0,M,N,N,N,N,0,0,112,0,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,104,0,0,0,0,0,0,0,Unknown,50대,Y
경남,단독주택,0,0,0,F,N,N,N,Unknown,0,0,139,0,0,0,0,0,0,0,Unknown,60대,Y
대구,아파트,0,0,0,M,N,Y,N,Unknown,1,0,240,0,0,0,0,0,0,0,광랜,40대,N
전북,아파트,0,0,0,M,Y,N,N,N,0,0,54,15,0,0,0,0,0,0,Unknown,30대,Y
경기,아파트,0,0,0,M,N,N,N,N,0,0,24,13,0,0,0,0,0,0,Unknown,40대,Y
울산,아파트,0,0,0,F,N,N,N,Unknown,0,0,119,0,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,19,18,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,M,N,N,N,N,0,0,90,0,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,18,19,0,0,0,0,0,0,Unknown,50대,Y
부산,아파트,0,0,0,M,N,N,N,Y,0,0,102,0,0,0,0,0,0,0,Unknown,50대,Y
경남,아파트,0,0,0,F,N,N,N,N,0,0,9,28,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,M,N,N,N,Unknown,0,0,122,0,0,0,0,0,0,0,Unknown,50대,Y
대구,일반건물,0,0,0,M,N,Y,N,N,0,0,117,0,0,0,0,0,0,0,Unknown,40대,Y
서울,아파트,0,0,0,F,N,Y,N,N,0,0,9,28,0,0,0,0,1,0,Unknown,60대,Y
대구,아파트,0,0,0,F,N,N,N,N,0,0,6,31,0,0,0,0,0,0,Unknown,50대,Y
경기,일반건물,0,0,0,F,N,N,N,N,0,0,6,31,0,0,0,0,0,0,Unknown,50대,Y
인천,아파트,0,0,0,F,N,N,N,N,0,0,40,0,0,0,0,0,0,0,Unknown,50대,Y
경기,공동주택,0,0,0,M,N,N,N,N,0,0,116,0,0,0,0,0,0,0,Unknown,50대,Y
서울,공동주택,0,0,0,F,N,N,N,Unknown,0,0,168,0,0,0,0,0,0,0,Unknown,40대,Y
전남,아파트,0,0,0,M,N,N,N,Y,0,0,42,0,0,0,0,0,0,0,Unknown,60대,Y
서울,아파트,0,0,0,M,Y,Y,N,Unknown,1,0,248,0,0,0,0,0,0,0,기가라이트,30대,Y
부산,아파트,0,0,0,M,N,N,N,N,0,0,60,0,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,M,N,N,N,N,0,0,26,11,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,M,N,N,N,N,0,0,83,0,0,0,0,0,0,0,Unknown,50대,Y
서울,아파트,0,0,0,M,Y,N,N,Unknown,0,0,121,28,0,0,0,0,0,0,Unknown,60대,Y
서울,아파트,0,0,0,F,N,N,N,Unknown,0,0,119,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,M,N,Y,N,Unknown,1,0,133,0,0,0,0,0,0,0,기가라이트,40대,N
울산,일반건물,0,0,0,F,N,N,N,N,0,0,14,23,0,0,0,0,0,0,Unknown,60대,Y
경기,아파트,0,0,0,F,N,Y,N,Unknown,0,0,138,0,0,0,0,0,0,0,Unknown,50대,Y
경기,단독주택,0,0,0,F,N,N,N,N,0,0,13,24,0,0,0,0,0,0,Unknown,30대,Y
인천,아파트,0,0,0,M,N,Y,N,N,1,0,39,0,0,0,0,0,0,0,기가,30대,N
서울,아파트,0,0,0,M,N,Y,N,N,0,0,73,0,0,0,0,0,0,0,Unknown,60대,Y
서울,아파트,0,0,0,M,N,N,N,Unknown,1,0,290,0,0,0,0,0,0,0,광랜,60대,N
충남,아파트,0,0,0,F,N,N,N,Unknown,0,0,130,0,0,0,0,0,0,0,Unknown,50대,Y
경기,단독주택,0,0,0,M,N,N,N,N,0,0,5,32,0,0,0,0,0,0,Unknown,60대,Y
경북,아파트,0,0,0,F,N,Y,N,Unknown,0,0,152,0,0,0,0,0,0,0,Unknown,40대,Y
인천,아파트,0,0,0,F,N,Y,N,N,1,0,36,1,0,0,0,0,0,0,기가라이트,30대,Y
서울,아파트,0,0,0,M,N,N,N,N,0,0,25,12,0,0,0,0,0,0,Unknown,50대,Y
대전,공동주택,0,0,0,F,Y,N,N,Y,0,0,55,2,0,0,0,0,0,0,Unknown,60대,Y
경북,아파트,0,0,0,M,N,N,N,N,0,0,31,6,0,0,0,0,0,0,Unknown,50대,Y
충북,아파트,0,0,0,M,N,N,N,N,0,0,38,0,0,0,0,0,0,0,Unknown,60대,Y
서울,아파트,0,0,0,M,N,N,N,N,0,0,83,0,0,0,0,0,0,0,Unknown,40대,Y
광주,아파트,0,0,0,F,N,N,N,N,0,0,103,0,0,0,0,0,0,0,Unknown,50대,Y
서울,아파트,0,0,0,F,N,Y,N,N,0,0,106,0,0,0,0,0,0,0,Unknown,50대,Y
부산,아파트,0,0,0,M,N,N,N,Unknown,0,0,145,0,0,0,0,0,0,0,Unknown,50대,Y
전남,아파트,0,0,0,F,N,Y,N,Unknown,0,0,121,0,0,0,0,0,0,0,Unknown,60대,Y
인천,아파트,0,0,0,M,N,N,N,N,0,0,134,0,0,0,0,0,0,0,Unknown,60대,Y
경남,아파트,0,0,0,F,N,N,N,N,0,0,93,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,F,N,N,N,Unknown,0,0,146,0,0,0,0,0,0,0,Unknown,50대,Y
경기,일반건물,0,0,0,M,Y,Y,N,Unknown,1,0,118,0,0,0,0,0,0,0,광랜,40대,Y
전북,일반건물,0,0,0,M,N,N,N,N,0,0,38,0,0,0,0,0,0,0,Unknown,60대,Y
경북,아파트,0,0,0,M,N,N,N,Unknown,0,0,152,0,0,0,0,0,0,0,Unknown,40대,Y
전남,아파트,0,0,0,F,N,N,N,N,0,0,96,0,0,0,0,0,0,0,Unknown,40대,Y
서울,아파트,0,0,0,M,N,Y,N,N,1,0,88,0,0,0,1,0,0,1,광랜,40대,Y
충남,아파트,0,0,0,M,N,N,N,N,0,0,121,0,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,M,N,N,N,N,0,0,107,0,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,101,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,41,0,0,0,0,0,0,0,Unknown,60대,Y
인천,아파트,0,0,0,M,N,N,N,N,0,0,54,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,M,Y,Y,N,Unknown,1,0,298,0,0,0,0,0,0,0,광랜,50대,Y
경기,아파트,0,0,0,F,N,Y,N,N,1,0,111,0,0,0,0,0,0,0,기가,30대,N
경기,공동주택,0,0,0,F,N,N,N,N,0,0,33,4,0,0,0,0,0,0,Unknown,50대,Y
대구,아파트,0,0,0,F,N,N,N,N,0,0,14,23,0,0,0,0,0,0,Unknown,30대,Y
충남,아파트,0,0,0,M,N,N,N,Unknown,0,0,142,0,0,0,0,0,0,0,Unknown,40대,Y
서울,아파트,0,0,0,F,N,N,N,Unknown,0,0,126,0,0,0,0,0,0,0,Unknown,50대,Y
충북,아파트,0,0,0,F,N,N,N,N,0,0,67,0,0,0,0,0,0,0,Unknown,40대,Y
전북,아파트,0,0,0,F,N,N,N,N,0,0,116,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,65,0,0,0,0,0,0,0,Unknown,40대,Y
서울,아파트,0,0,0,F,N,Y,N,N,0,0,22,15,0,0,0,0,0,0,Unknown,70대,Y
경기,아파트,0,0,0,F,N,Y,N,N,1,0,22,14,0,0,0,0,0,0,기가라이트,40대,Y
충북,아파트,0,0,0,F,N,N,N,N,0,0,50,0,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,M,N,Y,N,N,1,0,10,27,0,1,0,0,0,0,광랜,50대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,117,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,M,N,N,N,N,0,0,29,8,0,0,0,0,0,0,Unknown,50대,Y
경북,단독주택,0,0,0,F,N,N,N,Unknown,0,0,142,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,F,N,Y,N,N,0,0,6,31,0,0,0,0,0,0,Unknown,60대,Y
경기,공동주택,0,0,0,M,N,N,N,N,0,0,66,0,0,0,0,0,0,0,Unknown,60대,Y
인천,아파트,0,0,0,F,N,Y,N,N,1,0,85,0,0,0,0,0,0,0,기가라이트,40대,N
경기,공동주택,0,0,0,M,N,N,N,N,0,0,11,26,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,M,N,Y,N,N,1,0,94,0,0,0,0,0,0,0,광랜,50대,Y
충남,공동주택,0,0,0,F,N,N,N,N,0,0,36,1,0,0,0,0,0,0,Unknown,60대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,48,0,0,0,0,0,0,0,Unknown,40대,Y
전남,아파트,0,0,0,F,N,N,N,N,0,0,72,0,0,0,0,0,0,0,Unknown,10대,Y
부산,일반건물,0,0,0,F,N,N,N,N,0,0,22,15,0,0,0,0,0,0,Unknown,50대,Y
인천,공동주택,0,0,0,F,N,N,N,Unknown,0,0,146,0,0,0,0,0,0,0,Unknown,60대,Y
전북,아파트,0,0,0,F,N,N,N,N,0,0,114,0,0,0,0,0,0,0,Unknown,50대,Y
부산,아파트,0,0,0,F,N,N,N,N,0,0,2,35,0,0,0,0,0,0,Unknown,60대,Y
충북,아파트,0,0,0,M,N,N,N,N,0,0,68,0,0,0,0,0,0,0,Unknown,60대,Y
인천,아파트,0,0,0,F,Y,N,N,N,0,0,87,34,0,0,0,0,0,0,Unknown,40대,Y
경북,아파트,0,0,0,F,N,Y,N,N,1,0,61,0,0,0,0,0,0,0,기가라이트,30대,Y
부산,단독주택,0,0,0,F,N,N,N,N,0,0,70,0,0,0,0,0,0,0,Unknown,50대,Y
서울,공동주택,0,0,0,M,N,N,N,N,0,0,11,26,0,0,0,0,0,0,Unknown,30대,Y
대구,아파트,0,0,0,M,N,N,N,Unknown,0,0,158,0,0,0,0,0,0,0,Unknown,50대,Y
대구,아파트,0,0,0,M,N,N,N,N,0,0,34,6,0,0,0,0,0,0,Unknown,60대,Y
부산,아파트,0,0,0,F,N,Y,N,Y,1,0,34,3,0,0,0,0,0,0,광랜,50대,Y
대구,공동주택,0,0,0,M,N,N,N,N,0,0,11,26,0,0,0,0,0,0,Unknown,40대,Y
서울,단독주택,0,0,0,F,N,N,N,N,0,0,47,0,0,0,0,0,0,0,Unknown,20대,Y
인천,아파트,0,0,0,F,N,N,N,N,0,0,112,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,79,0,0,0,0,0,0,0,Unknown,60대,Y
경기,아파트,0,0,0,Unknown,N,N,N,N,0,0,5,32,0,0,0,0,0,0,Unknown,50대,Y
광주,아파트,0,0,0,M,Y,Y,N,N,1,0,48,33,0,0,0,0,0,0,광랜,40대,Y
경북,단독주택,0,0,0,F,N,N,N,Unknown,0,0,132,0,0,0,0,0,0,0,Unknown,40대,Y
부산,아파트,0,0,0,M,N,N,N,Unknown,0,0,146,0,0,0,0,0,0,0,Unknown,40대,Y
서울,공동주택,0,0,0,F,N,Y,N,N,1,0,10,27,0,0,0,0,0,0,기가라이트,30대,Y
경기,아파트,0,0,0,F,Y,N,N,Unknown,0,0,120,0,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,97,0,0,0,0,0,0,0,Unknown,40대,Y
강원,아파트,0,0,0,M,N,N,N,N,0,0,113,0,0,0,0,0,0,0,Unknown,40대,Y
서울,아파트,0,0,0,M,Y,Y,N,Unknown,1,0,120,0,0,0,0,0,0,0,기가,30대,N
강원,아파트,0,0,0,F,N,N,N,N,0,0,95,0,0,0,0,0,0,0,Unknown,60대,Y
서울,아파트,0,0,0,M,N,N,N,Unknown,0,0,150,0,0,0,0,0,0,0,Unknown,50대,Y
경기,공동주택,0,0,0,M,N,N,N,N,0,0,90,0,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,F,Y,N,N,N,0,0,71,11,0,0,0,0,0,0,Unknown,30대,Y
대구,아파트,0,0,0,M,N,N,N,N,0,0,32,5,0,0,0,0,0,0,Unknown,70대,Y
경기,아파트,0,0,0,F,Y,N,N,Unknown,0,0,130,7,0,0,0,0,0,0,Unknown,60대,Y
서울,아파트,0,0,0,M,N,N,N,N,0,0,16,21,0,0,0,0,0,0,Unknown,50대,Y
경기,공동주택,0,0,0,F,N,N,N,Unknown,0,0,123,0,0,0,0,0,0,0,Unknown,10대,Y
경기,아파트,0,0,0,M,Y,N,N,N,0,0,111,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,M,N,N,N,N,0,0,20,17,0,0,0,0,0,0,Unknown,70대,Y
충남,아파트,0,0,0,M,N,N,N,N,0,0,89,0,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,53,0,0,0,0,0,0,0,Unknown,10대,Y
경기,일반건물,0,0,0,M,Y,N,N,N,0,0,117,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,M,Y,Y,N,Unknown,0,0,125,0,0,0,0,0,0,0,Unknown,40대,Y
경기,공동주택,0,0,0,F,N,N,N,Unknown,0,0,118,0,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,91,0,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,M,N,N,N,Unknown,0,0,156,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,M,N,Y,N,Unknown,0,0,153,0,0,0,0,0,0,0,Unknown,80대,Y
서울,아파트,0,0,0,M,N,N,N,Y,0,0,47,0,0,0,0,0,0,0,Unknown,60대,Y
경북,일반건물,0,0,0,F,N,N,N,N,0,0,55,0,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,4,33,0,0,0,0,0,0,Unknown,50대,Y
경기,공동주택,0,0,0,F,N,N,N,N,0,0,25,12,0,0,0,0,0,0,Unknown,30대,Y
경기,아파트,0,0,0,M,N,N,N,Unknown,0,0,126,0,0,0,0,0,0,0,Unknown,50대,Y
경기,단독주택,0,0,0,F,N,N,N,Unknown,0,0,155,0,0,0,0,0,0,0,Unknown,50대,Y
부산,아파트,0,0,0,F,Y,N,N,N,0,0,52,0,0,0,0,0,0,0,Unknown,70대,Y
충북,아파트,0,0,0,F,N,N,N,N,0,0,82,0,0,0,0,0,0,0,Unknown,60대,Y
충남,아파트,0,0,0,M,Y,Y,N,Unknown,1,0,222,0,0,0,0,0,0,0,광랜,60대,N
경기,아파트,0,0,0,F,N,Y,N,N,1,0,90,0,0,0,0,0,0,0,광랜,40대,Y
대구,아파트,0,0,0,M,Y,N,N,N,0,0,123,0,0,0,0,0,0,0,Unknown,40대,Y
인천,아파트,0,0,0,M,N,Y,N,Unknown,0,0,129,0,0,0,0,0,0,0,Unknown,50대,Y
충북,아파트,0,0,0,F,N,N,N,N,0,0,24,14,0,0,0,0,0,0,Unknown,50대,Y
대전,아파트,0,0,0,F,N,Y,N,N,1,0,87,0,0,0,0,0,0,0,기가라이트,40대,N
서울,아파트,0,0,0,M,N,Y,N,Unknown,0,0,132,0,0,0,0,0,0,0,Unknown,60대,Y
전북,아파트,0,0,0,F,N,N,N,N,0,0,20,17,0,0,0,0,0,0,Unknown,50대,Y
인천,아파트,0,0,0,M,N,N,N,Unknown,0,0,123,0,0,0,0,0,0,0,Unknown,50대,Y
서울,아파트,0,0,0,M,N,Y,N,N,0,0,121,0,0,0,0,0,0,0,Unknown,60대,Y
서울,공동주택,0,0,0,F,Y,N,N,N,0,0,70,21,0,0,0,0,0,0,Unknown,60대,Y
경기,공동주택,0,0,0,F,N,N,N,N,0,0,22,15,0,0,0,0,0,0,Unknown,30대,Y
서울,아파트,0,0,0,F,N,N,N,N,0,0,28,9,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,M,N,Y,N,N,1,0,16,21,0,0,0,0,0,0,광랜,80대,Y
경기,아파트,0,0,0,M,N,Y,N,N,1,0,1,36,0,0,0,0,0,0,기가라이트,30대,Y
경북,아파트,0,0,0,M,N,N,N,N,0,0,115,0,0,1,0,0,0,0,Unknown,60대,Y
광주,아파트,0,0,0,F,Y,N,N,N,0,0,148,2,0,0,0,0,0,0,Unknown,40대,Y
경남,아파트,0,0,0,F,N,N,N,N,0,0,21,16,0,0,0,0,0,0,Unknown,60대,Y
경기,공동주택,0,0,0,M,N,N,N,N,0,0,1,36,0,0,0,0,0,0,Unknown,20대,Y
경기,아파트,0,0,0,M,Y,Y,N,Unknown,1,0,155,0,0,0,0,0,0,0,광랜,40대,Y
강원,아파트,0,0,0,M,Y,N,N,N,0,0,60,0,0,0,0,0,0,0,Unknown,60대,Y
경기,아파트,0,0,0,M,Y,Y,N,Unknown,1,0,181,0,0,0,0,0,0,0,광랜,40대,N
강원,아파트,0,0,0,F,Y,N,N,N,0,0,55,17,0,0,0,0,0,0,Unknown,60대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,72,0,0,0,0,0,0,0,Unknown,50대,Y
전남,일반건물,0,0,0,F,N,N,N,Y,0,0,23,20,0,0,0,0,0,0,Unknown,30대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,75,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,21,16,0,0,0,0,0,0,Unknown,60대,Y
서울,공동주택,0,0,0,M,N,N,N,N,0,0,44,0,0,0,0,0,0,0,Unknown,30대,Y
경북,아파트,0,0,0,F,N,N,N,N,0,0,40,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,69,0,0,0,0,0,0,0,Unknown,80대,Y
충북,아파트,0,0,0,Unknown,N,N,N,Unknown,0,0,142,0,0,0,0,0,0,0,Unknown,50대,Y
전남,아파트,0,0,0,M,N,N,N,N,0,0,1,36,0,0,0,0,0,0,Unknown,20대,Y
경기,아파트,0,0,0,M,N,N,N,N,0,0,135,0,0,0,0,0,0,0,Unknown,40대,Y
충북,아파트,0,0,0,F,N,N,N,N,0,0,20,16,0,0,0,0,0,0,Unknown,40대,Y
서울,일반건물,0,0,0,M,N,Y,N,Unknown,1,0,194,0,0,0,0,0,0,0,광랜,70대,N
경기,아파트,0,0,0,F,N,N,N,N,0,0,59,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,M,N,N,N,N,0,0,12,25,0,0,0,0,0,0,Unknown,30대,Y
대구,단독주택,0,0,0,F,Y,N,N,Unknown,0,0,162,0,0,0,0,0,0,0,Unknown,40대,Y
대전,아파트,0,0,0,F,N,Y,N,N,1,0,115,0,0,0,0,0,0,0,광랜,70대,N
인천,아파트,0,0,0,F,N,N,N,N,0,0,106,0,0,0,0,0,0,0,Unknown,60대,Y
경기,단독주택,0,0,0,F,N,N,N,N,0,0,11,26,0,0,0,0,0,0,Unknown,40대,Y
경기,단독주택,0,0,0,M,N,N,N,Unknown,0,0,118,0,0,0,0,0,0,0,Unknown,60대,Y
인천,단독주택,0,0,0,M,N,N,N,Y,0,0,103,0,0,0,0,0,0,0,Unknown,60대,Y
인천,아파트,0,0,0,F,N,N,N,N,0,0,107,0,0,0,0,0,0,0,Unknown,80대,Y
서울,아파트,0,0,0,M,N,N,N,N,0,0,39,0,0,0,0,0,0,0,Unknown,40대,Y
부산,아파트,0,0,0,F,N,Y,N,Unknown,1,0,217,0,0,0,0,0,0,0,광랜,70대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,18,19,0,0,0,0,0,0,Unknown,50대,Y
세종,공동주택,0,0,0,F,N,N,N,N,1,0,1,36,0,0,0,0,0,0,광랜,20대,Y
서울,단독주택,0,0,0,M,Y,N,N,Unknown,0,0,138,19,0,0,0,0,0,0,Unknown,60대,Y
경기,단독주택,0,0,0,F,N,N,N,N,0,0,20,17,0,0,0,0,0,0,Unknown,50대,Y
경남,아파트,0,0,0,M,N,Y,N,Unknown,0,0,119,0,0,0,0,0,0,0,Unknown,40대,Y
충북,아파트,0,0,0,F,N,N,N,N,0,0,3,34,0,0,0,0,0,0,Unknown,40대,Y
충남,아파트,0,0,0,F,Y,Y,N,N,1,0,89,8,0,0,0,0,0,0,광랜,50대,Y
광주,단독주택,0,0,0,F,N,N,N,Unknown,0,0,124,0,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,17,20,0,0,0,0,0,0,Unknown,60대,Y
부산,아파트,0,0,0,M,N,N,N,N,0,0,23,14,0,0,0,0,0,0,Unknown,70대,Y
충남,아파트,0,0,0,M,N,N,N,N,0,0,76,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,28,9,0,0,0,0,0,0,Unknown,40대,Y
서울,아파트,0,0,0,M,Y,N,N,N,0,0,99,22,0,0,0,0,0,0,Unknown,80대,Y
경기,아파트,0,0,0,M,N,Y,N,N,1,0,17,20,0,0,0,0,0,0,기가라이트,40대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,104,0,0,0,0,0,0,0,Unknown,60대,Y
서울,단독주택,0,0,0,F,N,Y,N,N,0,0,12,25,0,0,0,0,0,0,Unknown,60대,Y
경남,단독주택,0,0,0,M,N,N,N,N,0,0,18,19,0,0,0,0,0,0,Unknown,30대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,45,0,0,0,0,0,0,0,Unknown,80대,Y
충북,아파트,0,0,0,M,N,N,N,N,0,0,91,0,0,0,0,0,0,0,Unknown,60대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,61,0,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,50,0,0,0,0,0,0,0,Unknown,20대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,20,17,0,0,0,0,0,0,Unknown,50대,Y
경기,아파트,0,0,0,F,N,Y,N,N,1,0,27,10,0,0,0,0,0,0,기가라이트,50대,Y
경북,아파트,0,0,0,M,N,Y,N,N,1,0,80,0,0,0,0,0,0,0,기가,30대,N
충남,아파트,0,0,0,M,N,N,N,Y,0,0,25,12,0,0,0,0,0,0,Unknown,60대,Y
경기,아파트,0,0,0,M,N,Y,N,N,1,0,107,0,0,0,0,0,0,0,광랜,40대,N
인천,아파트,0,0,0,F,N,Y,N,Unknown,1,0,163,0,0,0,0,0,0,0,광랜,40대,Y
대전,아파트,0,0,0,F,Y,N,N,N,0,0,76,17,0,0,0,0,0,0,Unknown,60대,Y
경기,아파트,0,0,0,M,N,Y,N,N,1,0,35,2,0,0,0,0,0,0,기가라이트,40대,N
경기,아파트,0,0,0,M,N,N,N,N,0,0,103,0,1,0,0,1,0,0,Unknown,50대,Y
서울,아파트,0,0,0,M,N,N,N,N,0,0,83,0,0,0,0,0,0,0,Unknown,60대,Y
경기,아파트,0,0,0,M,N,N,N,N,0,0,18,19,0,0,0,0,0,0,Unknown,40대,Y
경기,아파트,0,0,0,M,Y,Y,N,N,1,0,117,0,0,0,0,0,0,0,광랜,40대,Y
경북,단독주택,0,0,0,F,N,N,N,N,0,0,79,0,0,0,0,0,0,0,Unknown,60대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,8,29,0,0,0,1,0,0,Unknown,30대,Y
서울,아파트,0,0,0,F,N,N,N,N,0,0,39,0,0,0,0,0,0,0,Unknown,50대,Y
대구,아파트,0,0,0,F,Y,Y,N,Unknown,1,0,190,0,0,0,0,0,0,0,광랜,50대,N
충남,아파트,0,0,0,F,N,N,N,N,0,0,20,17,0,0,0,0,0,1,Unknown,30대,Y
경기,아파트,0,0,0,M,Y,N,N,N,0,0,81,0,0,0,0,0,0,0,Unknown,30대,Y
충북,일반건물,0,0,0,F,N,Y,N,N,1,0,5,8,0,0,0,0,0,0,기가,20대,N
경기,아파트,0,0,0,M,Y,Y,N,N,1,0,114,0,0,0,0,0,0,0,광랜,70대,Y
대전,아파트,0,0,0,F,N,Y,N,Unknown,0,0,122,0,0,0,0,0,0,0,Unknown,30대,Y
경남,아파트,0,0,0,F,N,N,N,N,0,0,39,0,0,0,0,0,0,0,Unknown,50대,Y
서울,아파트,0,0,0,M,Y,N,N,N,0,0,52,19,0,0,0,0,0,0,Unknown,30대,Y
경기,아파트,0,0,0,F,N,N,N,N,0,0,2,35,0,0,0,0,0,0,Unknown,40대,Y
